r2_thresh,P_thresh,Protein,N_ins,beta,SE,LCI,UCI,P_value,Method
0.2,1e-04,IL-18,14,0.0304758326415667,0.0263961350234301,-0.0212596413354127,0.082211306618546,0.248272036480057,PCA_0.90
0.2,1e-04,IL-18,14,0.0367979523020789,0.0187234420354732,0.000100680245928055,0.0734952243582296,0.0493747584601004,PCA_0.99
0.2,1e-04,IL-18,14,0.104740918883504,0.0500502469017877,0.00664423753866263,0.202837600228345,0.0363745740952579,MR_Egger
0.2,1e-04,IL-18,14,-0.0111292391567257,0.00801638151405249,-0.0268410582106012,0.00458257989714986,0.165042040560045,EggerInt
0.2,1e-05,IL-18,11,0.0408195519960148,0.0171983289811775,0.00711144659863541,0.0745276573933941,0.0176222847731867,IVW
0.2,1e-05,IL-18,11,0.0386639571382461,0.0252363842118413,-0.0107984470169781,0.0881263612934701,0.125504673210179,PCA_0.90
0.2,1e-05,IL-18,11,0.0396573416543717,0.0182716335031912,0.00384559804940155,0.0754690852593419,0.0299741198731087,PCA_0.99
0.2,1e-05,IL-18,11,0.099985534567066,0.0524166162629779,-0.00274914549982715,0.202720214633959,0.0564538001932831,MR_Egger
0.2,1e-05,IL-18,11,-0.0106668316774138,0.00857239607851223,-0.0274684192525102,0.00613475589768252,0.213380620466021,EggerInt
0.2,5e-08,IL-18,8,0.0363453655574935,0.01797498770527,0.00111503703261406,0.071575694082373,0.0431766943039984,IVW
0.2,5e-08,IL-18,8,0.0480021240812602,0.0237413853671125,0.00146986381863359,0.0945343843438869,0.0431892211994375,PCA_0.90
0.2,5e-08,IL-18,8,0.0398646910020472,0.0188953136283229,0.00283055681394544,0.076898825190149,0.0348785129842202,PCA_0.99
0.2,5e-08,IL-18,8,0.104605608843605,0.073286255191033,-0.0390328118926316,0.248244029579841,0.153477177781305,MR_Egger
0.2,5e-08,IL-18,8,-0.0121292705331008,0.011907417871701,-0.0354673807105033,0.0112088396443018,0.308377959628691,EggerInt
0.4,1,IL-18,90,0.0357861810109346,0.0114105923975377,0.0134218308694942,0.0581505311523751,0.00171138063256906,IVW
0.4,1,IL-18,90,0.0357934793057624,0.0218873278238987,-0.00710489494690051,0.0786918535584253,0.101975336230707,PCA_0.90
0.4,1,IL-18,90,0.0390600099016276,0.0156536308008379,0.00837945730469842,0.0697405624985567,0.0125861896441258,PCA_0.99
0.4,1,IL-18,90,0.0448099910508419,0.0169532990837847,0.011582135427488,0.0780378466741958,0.00821403751450411,MR_Egger
0.4,1,IL-18,90,-0.000877989473008292,0.00144470016904882,-0.00370954977280291,0.00195357082678633,0.543365717982732,EggerInt
0.4,0.01,IL-18,35,0.0571197844070333,0.0166401213762237,0.0245057458112597,0.0897338230028068,0.000597703641444261,IVW
0.4,0.01,IL-18,35,0.0300258121758051,0.0216328932706944,-0.0123738795161549,0.0724255038677651,0.165146105847119,PCA_0.90
0.4,0.01,IL-18,35,0.033988677609271,0.0145803916369365,0.00541163512038639,0.0625657200981556,0.019746906227906,PCA_0.99
0.4,0.01,IL-18,35,-0.0630975766788337,0.0341482848092849,-0.130026985038848,0.00383183168118095,0.0646381635528592,MR_Egger
0.4,0.01,IL-18,35,0.0158479271607088,0.00425052572629076,0.00751704982181797,0.0241788044995996,0.000192651320361614,EggerInt
0.4,0.001,IL-18,27,0.0537134717129306,0.018213496777771,0.0180156739959632,0.0894112694298981,0.00318698096149255,IVW
0.4,0.001,IL-18,27,0.013793412232699,0.0229885637842798,-0.0312633448407912,0.0588501693061892,0.548498293238349,PCA_0.90
0.4,0.001,IL-18,27,0.00760928452720864,0.0146524533630949,-0.0211089963496101,0.0363275654040274,0.603538919793441,PCA_0.99
0.4,0.001,IL-18,27,-0.0703781686391495,0.0352620307306218,-0.139490478892913,-0.00126585838538619,0.0459488796776046,MR_Egger
0.4,0.001,IL-18,27,0.0161880066094638,0.00432447721526208,0.00771218701558609,0.0246638262033416,0.000181587228120117,EggerInt
0.4,1e-04,IL-18,21,0.0455602620773714,0.0159276206976621,0.0143426991505389,0.0767778250042039,0.00423031925238727,IVW
0.4,1e-04,IL-18,21,0.0108382515488264,0.0214110652052554,-0.0311266651241128,0.0528031682217657,0.612717227319739,PCA_0.90
0.4,1e-04,IL-18,21,0.00245448017561743,0.0144386445224679,-0.0258447430739962,0.030753703425231,0.865015005683896,PCA_0.99
0.4,1e-04,IL-18,21,-0.00824696022657028,0.0391401040409354,-0.0849601544979543,0.0684662340448138,0.833118577225614,MR_Egger
0.4,1e-04,IL-18,21,0.0068983416788374,0.00475114541560219,-0.00241373222105547,0.0162104155787303,0.146520419358172,EggerInt
0.4,1e-05,IL-18,17,0.0109751305547825,0.0133424260163841,-0.0151755439037205,0.0371258050132854,0.410750382182138,IVW
0.4,1e-05,IL-18,17,0.0191074980157094,0.0186483477018007,-0.0174425918510003,0.055657587882419,0.30554181526993,PCA_0.90
0.4,1e-05,IL-18,17,0.00614717938203865,0.0138124757325966,-0.0209247755911842,0.0332191343552615,0.656286914169259,PCA_0.99
0.4,1e-05,IL-18,17,0.0876621303164209,0.0389534675463876,0.0113147368525514,0.16400952378029,0.0244215348602259,MR_Egger
0.4,1e-05,IL-18,17,-0.0115213707806667,0.00556240543064029,-0.0224234850921317,-0.000619256469201725,0.0383314339799947,EggerInt
0.4,5e-08,IL-18,13,0.0140394618109711,0.0151626016495119,-0.0156786913339998,0.043757614955942,0.354483933959823,IVW
0.4,5e-08,IL-18,13,0.0121390072543233,0.0201450462052172,-0.0273445577747978,0.0516225722834444,0.546787953152394,PCA_0.90
0.4,5e-08,IL-18,13,0.010523917648227,0.0148043805435049,-0.0184921350304682,0.0395399703269222,0.47716782659469,PCA_0.99
0.4,5e-08,IL-18,13,0.121788035012572,0.0461234357025024,0.0313877621924186,0.212188307832726,0.00827885438169762,MR_Egger
0.4,5e-08,IL-18,13,-0.0162953988899305,0.0066536929827088,-0.0293363975002267,-0.00325440027963439,0.014322327833276,EggerInt
0.6,1,IL-18,110,0.0461318026545873,0.00883458324517355,0.0288163376756261,0.0634472676335485,1.77259909938653e-07,IVW
0.6,1,IL-18,110,0.0158443993431986,0.0122633581793028,-0.00819134101774965,0.0398801397041469,0.196353174859827,PCA_0.90
0.6,1,IL-18,110,0.0384964358307613,0.00913533750509374,0.0205915033341595,0.056401368327363,2.50872249220131e-05,PCA_0.99
0.6,1,IL-18,110,0.0753792358905792,0.00955424830940541,0.0566532533047919,0.0941052184763665,3.10862446895044e-15,MR_Egger
0.6,1,IL-18,110,-0.00343176920834115,0.000908956990712246,-0.00521329217363306,-0.00165024624304924,0.000159685551449407,EggerInt
0.6,0.01,IL-18,45,0.0473058488152001,0.0115499790783759,0.0246683057993921,0.069943391831008,4.20800384482419e-05,IVW
0.6,0.01,IL-18,45,0.00645289232705307,0.0119685838437417,-0.0170051009526287,0.0299108856067348,0.58978160806339,PCA_0.90
0.6,0.01,IL-18,45,0.0285245375871075,0.00859891451936359,0.0116709748230163,0.0453781003511987,0.000909162401674219,PCA_0.99
0.6,0.01,IL-18,45,0.00387229305517504,0.0241167664828482,-0.0433957006747701,0.0511402867851201,0.872436531147475,MR_Egger
0.6,0.01,IL-18,45,0.00655109858781977,0.00344748614395125,-0.000205850091525552,0.0133080472671651,0.0573998232682795,EggerInt
0.6,0.001,IL-18,35,0.0404733837002591,0.0122822840658417,0.0164005492833191,0.064546218117199,0.000983288238940586,IVW
0.6,0.001,IL-18,35,0.00539431331438403,0.0119863802923361,-0.0180985603635954,0.0288871869923634,0.652683840800694,PCA_0.90
0.6,0.001,IL-18,35,0.0221639860028447,0.00860240525982411,0.00530358151317148,0.0390243904925179,0.0099809935707073,PCA_0.99
0.6,0.001,IL-18,35,-0.00257083484490199,0.0247966723349759,-0.0511714195578955,0.0460297498680916,0.917425991748828,MR_Egger
0.6,0.001,IL-18,35,0.00658272687853671,0.00358287771829464,-0.00043958441033183,0.0136050381674052,0.0661695055034157,EggerInt
0.6,1e-04,IL-18,29,0.0329117446412273,0.0102872911994876,0.0127490243917557,0.0530744648906989,0.00137779670699342,IVW
0.6,1e-04,IL-18,29,0.00625281876530181,0.0120519617684898,-0.0173685922439919,0.0298742297745955,0.603885114549549,PCA_0.90
0.6,1e-04,IL-18,29,0.0217196834467836,0.00857749740516876,0.00490809745516705,0.0385312694384001,0.0113358947555644,PCA_0.99
0.6,1e-04,IL-18,29,0.0320806324923176,0.0242777056317686,-0.0155027961732141,0.0796640611578493,0.186367034009101,MR_Egger
0.6,1e-04,IL-18,29,0.000129280579008246,0.00358185951684634,-0.00689103507169262,0.00714959622970911,0.971208087353741,EggerInt
0.6,1e-05,IL-18,24,0.0307588351135661,0.0072445840736272,0.0165597112462843,0.0449579589808479,2.17844355828684e-05,IVW
0.6,1e-05,IL-18,24,0.00880495484058719,0.011604201898847,-0.0139388629504843,0.0315487726316587,0.447988372376675,PCA_0.90
0.6,1e-05,IL-18,24,0.0243773687596731,0.00795619207671312,0.00878351883523247,0.0399712186841138,0.00218435960790271,PCA_0.99
0.6,1e-05,IL-18,24,0.0979849162120441,0.0214992820230556,0.0558470977533857,0.140122734670702,5.17438806157955e-06,MR_Egger
0.6,1e-05,IL-18,24,-0.0108975444949665,0.00334692290847875,-0.0174573928546169,-0.00433769613531606,0.00112998091028205,EggerInt
0.6,5e-08,IL-18,19,0.0210801897560823,0.00803775576737848,0.00532647793549139,0.0368339015766732,0.00872498202936203,IVW
0.6,5e-08,IL-18,19,0.00597718222065152,0.013363479345271,-0.0202147560042245,0.0321691204455275,0.65467478674447,PCA_0.90
0.6,5e-08,IL-18,19,0.0180127745187241,0.00927167496308918,-0.000159374485292397,0.0361849235227407,0.0520433994231806,PCA_0.99
0.6,5e-08,IL-18,19,0.0908271694102904,0.0269594639559914,0.0379875910140414,0.143666747806539,0.00075433963624727,MR_Egger
0.6,5e-08,IL-18,19,-0.0111192413779914,0.00409684977110515,-0.0191489193794286,-0.00308956337655411,0.00664570122562758,EggerInt
0.05,1,IL-1ra,40,-0.00667874994560957,0.0199333846181213,-0.0457474658871121,0.0323899659958929,0.737584741830384,IVW
0.05,1,IL-1ra,40,0.0128561383995279,0.032904828294324,-0.0516361399748217,0.0773484167738774,0.696014011663208,PCA_0.90
0.05,1,IL-1ra,40,0.0172987151047664,0.0257338385032999,-0.0331386815456715,0.0677361117552043,0.501445773019793,PCA_0.99
0.05,1,IL-1ra,40,0.0524552434378448,0.0376109548277043,-0.0212608734486185,0.126171360324308,0.163112383001634,MR_Egger
0.05,1,IL-1ra,40,-0.00781624363333518,0.00424527156878138,-0.0161368230127385,0.000504335746068178,0.0655974446006071,EggerInt
0.05,0.01,IL-1ra,19,-0.00213682653941696,0.0219845378388514,-0.0452257289203237,0.0409520758414898,0.922570116035462,IVW
0.05,0.01,IL-1ra,19,0.00969888260775336,0.0320586649857856,-0.0531349461568217,0.0725327113723284,0.762243914275491,PCA_0.90
0.05,0.01,IL-1ra,19,0.0135799754632007,0.0254322645068789,-0.0362663470155783,0.0634262979419798,0.593364760678816,PCA_0.99
0.05,0.01,IL-1ra,19,0.0499385094703956,0.0535905339380862,-0.0550970069605248,0.154974025901316,0.351412406871487,MR_Egger
0.05,0.01,IL-1ra,19,-0.00745722893287716,0.00704515290985342,-0.0212654749017674,0.0063510170360131,0.289831782135191,EggerInt
0.05,0.001,IL-1ra,16,0.00166210800927377,0.0218528082175035,-0.041168609058094,0.0444928250766415,0.939371967045722,IVW
0.05,0.001,IL-1ra,16,0.0104671659723005,0.0307562513250228,-0.0498139789242066,0.0707483108688075,0.733610696947757,PCA_0.90
0.05,0.001,IL-1ra,16,0.016166286212404,0.0251595707844915,-0.0331455663916855,0.0654781388164934,0.520516032360977,PCA_0.99
0.05,0.001,IL-1ra,16,0.0432633624173408,0.0537547500633811,-0.0620940117048382,0.14862073653952,0.420918571795855,MR_Egger
0.05,0.001,IL-1ra,16,-0.00600512624812482,0.0071174241553378,-0.0199550212552823,0.00794476875903269,0.39882485689194,EggerInt
0.05,1e-04,IL-1ra,13,0.00917345129858034,0.0215638478404517,-0.0330909138368069,0.0514378164339675,0.670538669592307,IVW
0.05,1e-04,IL-1ra,13,0.0016577503338695,0.0305671592710293,-0.0582527809470476,0.0615682816147866,0.956749487849956,PCA_0.90
0.05,1e-04,IL-1ra,13,0.0162231066971504,0.026352632513063,-0.0354271039262724,0.0678733173205732,0.538147876547672,PCA_0.99
0.05,1e-04,IL-1ra,13,0.0478731838151628,0.054171770125278,-0.0583015346091649,0.154047902239491,0.376842326502194,MR_Egger
0.05,1e-04,IL-1ra,13,-0.00561669888299524,0.00721206250055736,-0.0197520816383396,0.00851868387234906,0.436102062818945,EggerInt
0.05,1e-05,IL-1ra,10,0.0152528191280119,0.0253542003150501,-0.0344405003463004,0.0649461386023243,0.547447460939827,IVW
0.05,1e-05,IL-1ra,10,0.000417015220614583,0.030342862605157,-0.0590539026733402,0.0598879331145694,0.98903466899878,PCA_0.90
0.05,1e-05,IL-1ra,10,0.01458291394462,0.0271972789351576,-0.0387227732457787,0.0678886011350187,0.591827118178935,PCA_0.99
0.05,1e-05,IL-1ra,10,0.0384816216586986,0.0646663914252078,-0.0882621765448785,0.165225419862276,0.551790560653199,MR_Egger
0.05,1e-05,IL-1ra,10,-0.00365493517898944,0.00939852371231093,-0.0220757031629646,0.0147658328049857,0.697361983461166,EggerInt
0.05,5e-08,IL-1ra,8,0.0124186562483044,0.0272417409818899,-0.0409741749523686,0.0658114874489774,0.648484419534826,IVW
0.05,5e-08,IL-1ra,8,-0.00373863940039252,0.0302968945543816,-0.0631194615703882,0.0556421827696032,0.901790288797357,PCA_0.90
0.05,5e-08,IL-1ra,8,0.00785898377167044,0.0278171711582638,-0.046661669850313,0.0623796373936539,0.777542702644509,PCA_0.99
0.05,5e-08,IL-1ra,8,0.0319443980183555,0.0678101998701636,-0.100961151511628,0.164849947548339,0.637579720327538,MR_Egger
0.05,5e-08,IL-1ra,8,-0.00306487573829888,0.00982872713779977,-0.0223288269422579,0.0161990754656601,0.755170979508842,EggerInt
0.1,1,IL-1ra,61,0.00233165631304333,0.0153959805108989,-0.0278439109949991,0.0325072236210858,0.879624076850332,IVW
0.1,1,IL-1ra,61,0.0115854441097609,0.0255851231368734,-0.0385604757785335,0.0617313639980553,0.650678680268086,PCA_0.90
0.1,1,IL-1ra,61,0.00617221109206468,0.0199155266888691,-0.0328615039512649,0.0452059261353943,0.756622134674856,PCA_0.99
0.1,1,IL-1ra,61,-0.0114662357879986,0.0246605141817261,-0.059799955424421,0.0368674838484239,0.641957688153554,MR_Egger
0.1,1,IL-1ra,61,0.00173616862460429,0.00252461933390038,-0.00321199434451395,0.00668433159372253,0.491644736643995,EggerInt
0.1,0.01,IL-1ra,26,-0.00195076380891956,0.0189367441350386,-0.0390661002980453,0.0351645726802062,0.917951270881218,IVW
0.1,0.01,IL-1ra,26,0.00739988836376491,0.0253783073738342,-0.0423406800775373,0.0571404568050671,0.770605313264053,PCA_0.90
0.1,0.01,IL-1ra,26,0.00398337605636586,0.0200371123062296,-0.0352886424180284,0.0432553945307601,0.842419269002766,PCA_0.99
0.1,0.01,IL-1ra,26,0.00647765119029273,0.0464091814148239,-0.0844826729347478,0.0974379753153332,0.888994267236365,MR_Egger
0.1,0.01,IL-1ra,26,-0.00111651261167289,0.00570589773536603,-0.012299866672459,0.0100668414491132,0.844863034297039,EggerInt
0.1,0.001,IL-1ra,21,0.00758003955632761,0.018067427139708,-0.0278314669308015,0.0429915460434567,0.674820267091698,IVW
0.1,0.001,IL-1ra,21,0.00384488121162852,0.0246563446205112,-0.0444806662349812,0.0521704286582383,0.876081248018125,PCA_0.90
0.1,0.001,IL-1ra,21,0.00673792991253014,0.0196231508977772,-0.031722739110308,0.0451985989353683,0.731322863026724,PCA_0.99
0.1,0.001,IL-1ra,21,-0.0190092284076565,0.0493564057261564,-0.11574600603727,0.0777275492219564,0.7001321581658,MR_Egger
0.1,0.001,IL-1ra,21,0.00348942038625382,0.00607422155789818,-0.00841583510134339,0.015394675873851,0.56565399159253,EggerInt
0.1,1e-04,IL-1ra,18,0.0113594165319389,0.0181680444111048,-0.0242492961833507,0.0469681292472285,0.531812525248009,IVW
0.1,1e-04,IL-1ra,18,-0.00105329367819243,0.0249355131549923,-0.049926001398002,0.0478194140416172,0.966306812869776,PCA_0.90
0.1,1e-04,IL-1ra,18,0.00751390450123614,0.0194521091851826,-0.0306115289250626,0.0456393379275349,0.699291451732007,PCA_0.99
0.1,1e-04,IL-1ra,18,-0.023808448388135,0.0537605538559774,-0.129177197734777,0.0815603009585067,0.657866335270543,MR_Egger
0.1,1e-04,IL-1ra,18,0.00477987996317135,0.00690628799106368,-0.00875619576617494,0.0183159556925176,0.488871072501958,EggerInt
0.1,1e-05,IL-1ra,16,0.0134050339042258,0.018944998570291,-0.0237264809807073,0.0505365487891589,0.479208352158918,IVW
0.1,1e-05,IL-1ra,16,0.00148812385158582,0.0253688288857258,-0.0482338670943962,0.0512101147975678,0.953223285626981,PCA_0.90
0.1,1e-05,IL-1ra,16,0.0109230749183336,0.0197586235856768,-0.0278031156936766,0.0496492655303439,0.580382768392372,PCA_0.99
0.1,1e-05,IL-1ra,16,-0.0292382750887111,0.0588245774744189,-0.144532328344358,0.086055778166936,0.619159560338179,MR_Egger
0.1,1e-05,IL-1ra,16,0.00586731970465267,0.00770493112787377,-0.00923406780934149,0.0209687072186468,0.44635734356842,EggerInt
0.1,5e-08,IL-1ra,10,0.00935104834414756,0.0208633126648545,-0.0315402930771655,0.0502423897654607,0.654005002355304,IVW
0.1,5e-08,IL-1ra,10,-0.00715859570430725,0.0257140363914701,-0.057557180928741,0.0432399895201265,0.78071105145947,PCA_0.90
0.1,5e-08,IL-1ra,10,0.00598090420457702,0.0250898466245927,-0.0431942915572585,0.0551560999664125,0.8115867933043,PCA_0.99
0.1,5e-08,IL-1ra,10,0.0283537014232896,0.0698233353670287,-0.108497521176548,0.165204924023128,0.684685489394993,MR_Egger
0.1,5e-08,IL-1ra,10,-0.00278827409506267,0.00979455443440789,-0.0219852480311192,0.0164086998409939,0.775892417184026,EggerInt
0.2,1,IL-1ra,80,-0.0113702957761102,0.0102336989432193,-0.0314279771334456,0.00868738558122516,0.266540747847367,IVW
0.2,1,IL-1ra,80,0.00552902117422809,0.0202660956757015,-0.0341917964573897,0.0452498388058459,0.784990638303698,PCA_0.90
0.2,1,IL-1ra,80,0.014392341732505,0.0170826519954246,-0.0190890409389585,0.0478737244039685,0.399501345880011,PCA_0.99
0.2,1,IL-1ra,80,0.0238142033541871,0.0146427816105216,-0.00488512123592066,0.0525135279442949,0.103876448069445,MR_Egger
0.2,1,IL-1ra,80,-0.00532266340274317,0.00181788993231981,-0.00888566219794794,-0.00175966460753839,0.00341221466110286,EggerInt
0.2,0.01,IL-1ra,39,-0.00992352730417329,0.0135301389682929,-0.0364421123878493,0.0165950577795028,0.463290913190948,IVW
0.2,0.01,IL-1ra,39,0.0014746855527448,0.0179845968551527,-0.0337744765598267,0.0367238476653163,0.934648985689148,PCA_0.90
0.2,0.01,IL-1ra,39,0.00903836076760245,0.0160287773720105,-0.0223774655977486,0.0404541871329535,0.572833518392636,PCA_0.99
0.2,0.01,IL-1ra,39,0.0430040228135213,0.0300004568620045,-0.015795792155755,0.101803837782798,0.151730535469474,MR_Egger
0.2,0.01,IL-1ra,39,-0.00761106049324313,0.0040144019667115,-0.0154791437674644,0.000257022780978173,0.057968136070149,EggerInt
0.2,0.001,IL-1ra,34,-0.00664389925944084,0.0139858815363203,-0.0340557233626723,0.0207679248437907,0.634756113891942,IVW
0.2,0.001,IL-1ra,34,0.000992183790428396,0.0165585492323504,-0.0314619763412118,0.0334463439220686,0.952219566281536,PCA_0.90
0.2,0.001,IL-1ra,34,0.00454895785791378,0.0152027486760832,-0.0252478820132233,0.0343457977290508,0.764772621810854,PCA_0.99
0.2,0.001,IL-1ra,34,0.0453859253784312,0.0312970909942879,-0.0159552457912459,0.106727096548108,0.147012695992418,MR_Egger
0.2,0.001,IL-1ra,34,-0.00753950389460859,0.00423133326908535,-0.015832764708602,0.000753756919384827,0.0747774466766757,EggerInt
0.2,1e-04,IL-1ra,29,-0.00480307538020415,0.0148163601849476,-0.0338426077246747,0.0242364569642664,0.745806477108807,IVW
0.2,1e-04,IL-1ra,29,-0.00392142327579749,0.0161480417996051,-0.0355710036238708,0.0277281570722758,0.808127773517356,PCA_0.90
0.2,1e-04,IL-1ra,29,-0.00438205902680106,0.0150706801655259,-0.0339200493737539,0.0251559313201517,0.77122939527736,PCA_0.99
0.2,1e-04,IL-1ra,29,0.0540133562319248,0.0346137807950965,-0.0138284074952285,0.121855119959078,0.118651653109612,MR_Egger
0.2,1e-04,IL-1ra,29,-0.00859313608155635,0.00475754581165569,-0.0179177545272009,0.000731482364088184,0.0708852395546293,EggerInt
0.2,1e-05,IL-1ra,25,-0.018317368827317,0.0188439851564203,-0.0552509010591082,0.0186161634044743,0.331023746142479,IVW
0.2,1e-05,IL-1ra,25,-0.00785899450698353,0.0154829822972277,-0.038205082182821,0.0224870931688539,0.611741470321647,PCA_0.90
0.2,1e-05,IL-1ra,25,-0.0107672865824728,0.0146245452340929,-0.0394308685315718,0.0178962953666263,0.461580018470045,PCA_0.99
0.2,1e-05,IL-1ra,25,0.0267416248780614,0.0408251697624558,-0.0532742375190857,0.106757487275208,0.512449796405789,MR_Egger
0.2,1e-05,IL-1ra,25,-0.00691715199605091,0.00582332899202715,-0.0183306670905521,0.00449636309845023,0.234898557380271,EggerInt
0.2,5e-08,IL-1ra,18,-0.0270821992856475,0.0187150103166739,-0.0637629454766238,0.00959854690532892,0.147873289470055,IVW
0.2,5e-08,IL-1ra,18,-0.0111947150372257,0.0156387176979304,-0.0418460384895584,0.0194566084151069,0.474094282347547,PCA_0.90
0.2,5e-08,IL-1ra,18,-0.0157976209478322,0.015202328155741,-0.0455936366142437,0.0139983947185793,0.29873125929909,PCA_0.99
0.2,5e-08,IL-1ra,18,0.0607721620341844,0.0424749376602496,-0.0224771860254888,0.144021510093858,0.152494149334058,MR_Egger
0.2,5e-08,IL-1ra,18,-0.0139809362589573,0.00632925695888893,-0.0263860519472791,-0.00157582057063551,0.0271789530770408,EggerInt
0.4,1,IL-1ra,145,-0.0245411726924959,0.00964751166134275,-0.0434499480891578,-0.00563239729583389,0.0109659298798702,IVW
0.4,1,IL-1ra,145,-0.00286772073822075,0.0126929326614823,-0.0277454116129181,0.0220099701364766,0.821255468421024,PCA_0.90
0.4,1,IL-1ra,145,-0.00398849750924882,0.0102563643434356,-0.0240906022347034,0.0161136072162058,0.697364734220121,PCA_0.99
0.4,1,IL-1ra,145,0.0197076350133603,0.00768113634548669,0.00465288441586483,0.0347623856108559,0.0102962296386022,MR_Egger
0.4,1,IL-1ra,145,-0.00634753016199163,0.000785813757287563,-0.00788769682483135,-0.00480736349915191,6.66133814775094e-16,EggerInt
0.4,0.01,IL-1ra,67,-0.0327938796796457,0.0151550959419385,-0.0624973219080944,-0.00309043745119712,0.0304732022683619,IVW
0.4,0.01,IL-1ra,67,-0.00663723698392067,0.0121308122702997,-0.0304131921369246,0.0171387181690833,0.58428343917107,PCA_0.90
0.4,0.01,IL-1ra,67,-0.00877833098753215,0.00949396775803242,-0.0273861658636602,0.00982950388859587,0.355162590940002,PCA_0.99
0.4,0.01,IL-1ra,67,0.0215557171727609,0.0172200396033627,-0.0121949402621834,0.0553063746077051,0.210649701157296,MR_Egger
0.4,0.01,IL-1ra,67,-0.00708150177824097,0.00191487093341538,-0.0108345798427777,-0.00332842371370424,0.000217166790343448,EggerInt
0.4,0.001,IL-1ra,59,-0.0322981685357848,0.0155233192612472,-0.0627233152083462,-0.00187302186322338,0.0374684656647567,IVW
0.4,0.001,IL-1ra,59,-0.00717862348995051,0.011961425035607,-0.030622585763516,0.016265338783615,0.548407706921586,PCA_0.90
0.4,0.001,IL-1ra,59,-0.0113071749481189,0.00889601471420795,-0.0287430433939049,0.00612869349766709,0.203715042361325,PCA_0.99
0.4,0.001,IL-1ra,59,0.0212768632081077,0.0183381082664951,-0.0146651685388189,0.0572188949550343,0.245945412854542,MR_Egger
0.4,0.001,IL-1ra,59,-0.00698294202789264,0.00207337330965804,-0.011046679041329,-0.00291920501445628,0.000757393460339095,EggerInt
0.4,1e-04,IL-1ra,49,-0.0333765494022033,0.0160975754245772,-0.0649272174727917,-0.0018258813316149,0.0381360133231321,IVW
0.4,1e-04,IL-1ra,49,-0.011584063473518,0.0117631636103028,-0.0346394404939637,0.0114713135469276,0.324734852597846,PCA_0.90
0.4,1e-04,IL-1ra,49,-0.0146446789240909,0.00931286988052272,-0.0328975684826233,0.00360821063444148,0.115829885650996,PCA_0.99
0.4,1e-04,IL-1ra,49,0.0478589809539606,0.0237163783475812,0.00137573354897584,0.0943422283589454,0.0435942060341434,MR_Egger
0.4,1e-04,IL-1ra,49,-0.011228078915357,0.00301104962901394,-0.017129627743887,-0.00532653008682694,0.000192272859650844,EggerInt
0.4,1e-05,IL-1ra,42,-0.0288534378384589,0.00975870998523732,-0.0479801579450955,-0.00972671773182238,0.00310964960684102,IVW
0.4,1e-05,IL-1ra,42,-0.0151192385320235,0.0122205307891485,-0.0390710387507173,0.00883256168667044,0.216012907147173,PCA_0.90
0.4,1e-05,IL-1ra,42,-0.0231488070099966,0.00948969872028882,-0.0417482747258986,-0.00454933929409473,0.0147132358509761,PCA_0.99
0.4,1e-05,IL-1ra,42,0.0115258801748725,0.0218289221724959,-0.0312580211045474,0.0543097814542924,0.597492682112315,MR_Egger
0.4,1e-05,IL-1ra,42,-0.00612699571642449,0.00310109528947169,-0.0122050307964158,-4.89606364331681e-05,0.0481828541550462,EggerInt
0.4,5e-08,IL-1ra,29,-0.0314394121195877,0.0108483769474334,-0.0527018402272717,-0.0101769840119037,0.0037546056084854,IVW
0.4,5e-08,IL-1ra,29,-0.0176857549898617,0.012795275234184,-0.0427640336211395,0.00739252364141618,0.166907287895438,PCA_0.90
0.4,5e-08,IL-1ra,29,-0.0244299511833333,0.00927875232147704,-0.0426159715548957,-0.00624393081177093,0.00846613056785622,PCA_0.99
0.4,5e-08,IL-1ra,29,0.0159225266839474,0.0371850584857885,-0.0569588487112135,0.0888039020791083,0.668507774752958,MR_Egger
0.4,5e-08,IL-1ra,29,-0.00737334017398844,0.00563906636945254,-0.0184257071645465,0.00367902681656958,0.191027252674447,EggerInt
0.6,1,IL-1ra,212,-0.0206841145752076,0.006781924131898,-0.0339764416196108,-0.00739178753080448,0.00228926095872859,IVW
0.6,1,IL-1ra,212,-0.0114934374342919,0.0104926918617977,-0.0320587355842919,0.00907186071570807,0.2733521697402,PCA_0.90
0.6,1,IL-1ra,212,-0.012946441514425,0.00861515726622026,-0.0298318394773652,0.00393895644851528,0.1329031066632,PCA_0.99
0.6,1,IL-1ra,212,0.000307482533728018,0.00514750136190273,-0.0097814347459722,0.0103963998134282,0.95236723090532,MR_Egger
0.6,1,IL-1ra,212,-0.00313530703527108,0.000580996912098934,-0.00427404005811398,-0.00199657401242819,6.79813048076738e-08,EggerInt
0.6,0.01,IL-1ra,100,-0.0230011617937984,0.00119795044662915,-0.0253491015244552,-0.0206532220631416,3.67052111318382e-82,IVW
0.6,0.01,IL-1ra,100,-0.0168109948164996,0.0102854338589115,-0.0369700747453349,0.00334808511233579,0.102165060919384,PCA_0.90
0.6,0.01,IL-1ra,100,-0.016449838043957,0.00881620200050103,-0.033729276445369,0.000829600357454954,0.0620603301035409,PCA_0.99
0.6,0.01,IL-1ra,100,-0.000128434594818217,0.0100231165370684,-0.0197733820203201,0.0195165128306837,0.989776316015356,MR_Egger
0.6,0.01,IL-1ra,100,-0.00279065394032162,0.00122032603237799,-0.00518244901317914,-0.000398858867464103,0.0222069075994744,EggerInt
